rickhasen,47034524
RadioFreeTom,459872442
scottlincicome,100250921
LorenAdler,346082172
BradMossEsq,373522445
brianros1,143991014
MichaelPetrilli,29725730
OpenSecretsDC,30050899
QuinnipiacPoll,76707735
JoshMBlackman,77802639
LarrySabato,21313053
jayrosen_nyu,14834340
TopherSpiro,394724132
BrianRKnight,3004831241
peterwsinger,539104576
tanehisicoates,2517988075
nicholas_bagley,2191120380
mpolikoff,14987755
BeschlossDC,874916178
JustinWolfers,327577091
OrinKerr,1266209922
ianbremmer,60783724
davidmwessel,36047098
CassSunstein,991745802
MaxBoot,28162211
KevinMKruse,3060489838
rortybomb,48132847
benjaminwittes,186667011
EdWhelanEPPC,147586500
ElectProject,808108063
AndyGrewal,35247675
MarkSKrikorian,282747242
PreetBharara,834081571493785600
Susan_Hennessey,7855062
bjdickmayhew,2285222496
DShaywitz,396365748
richarddeitsch,25019638
rkelchen,1167013236
espinsegall,106729916
rickhess99,1398650018
AndrewNebus,468016891
ArmsControlWonk,22803302
NormEisen,1965420800
DCNahm,179610627
mfcannon,88246253
matthewstoller,2030711
MoElleithee,23534104
J_A_Goodwin,90901374
MrPABruno,433802378
price_laborecon,15983110
emilybell,1489691
saeverley,18379407
professortax,43416014
tylercowen,8496762
chrisjacobsHC,245399797
instapundit,727472528
jbenton,36623
djrothkopf,402888514
GenMarkWelsh,1658097494
AriPeskoe,499013898
HarvardBiz,14800270
nikkiusher,15358348
ZephyrTeachout,15467700
ivanoransky,15859033
elizabeth_joh,2294984438
KHayhoe,34317032
EliotACohen,3244305970
BillAdairDuke,14944234
AnthonyMKreis,540628749
zeynep,65375759
tressiemcphd,148593548
saragoldrickrab,32608975
TimDuy,368751986
haroldpollack,99297884
stevebuttry,11616772
chrisalbon,11518572
mattwaite,8839152
GlennF,8315692
mpacatte,22658445
SCOTUSHUMOR,1004900796
rezaaslan,262856460
webjournalist,20398450
dynarski,64092459
