charles_gaba,25911963
BrianBWagner,15922779
sethdmichaels,14477723
digiphile,1175221
neeratanden,125453969
rweingarten,245424983
larry_levitt,52379394
OIRSpox,3341872458
GroverNorquist,16045956
kerpen,6724252
NormOrnstein,2223157392
jwalkenrdc,326555679
DonnaFEdwards,778798705
ScottElliotG,3305941799
nataliemjb,419733488
ethanolbob,36749136
asmith83,7591572
salimfurth,252123610
Chemzes,3025003720
RichardTrumka,394741838
JasonKander,20744708
BGPublic,297498647
drmoore,15297452
jbuhl35,1858383722
ewrobelen,122999170
igorvolsky,16002085
tjl,720863
danholler,138609858
JonHuntsman,294728278
Noellerson,108702396
laurenist,17791926
nick_bunker,16641916
kpomerleau,253791413
JakeLaperruque,28114096
smarick,22528070
Alyssafarah,37841185
shadihamid,24136198
BrianFaughnan,5484532
danielschuman,15744134
Avik,49457533
tcwittes,418509252
EduBenM,1167445896
billmckibben,21786618
PaulRieckhoff,21542518
biettetimmons,754040136
NPCPresident,35493841
themaxburns,1599266138
MarkCalabria,394683226
tparsi,42176166
ishapiro,16687344
CaptainPAYGO,111424053
selectedwisdom,187289134
SlaughterAM,252531143
robertcaruso,114085514
DavidAFrench,240107748
skenigsberg,25261154
jus10j,21758568
afhyslop,313377740
tedfrank,16556523
DrRichardBesser,100601004
CecileRichards,17011177
tomangell,18013279
thomasjoscelyn,162845931
elizabeth_malm,73964620
MarkThompson_DC,78420819
ToddHarrisonDC,594750433
NeilBhatiya,71643557
jeffhauser,21704949
mpoindc,18909534
jpscasteras,62835117
charlesmurray,19878055
morfaleji,18358190
davidplouffe,1111940934
JasonBordoff,1346859277
barbaraslavin1,49702592
digg,15163466
KevinBankston,14428289
walterolson,16164636
davidbrockdc,2285311688
stanveuger,109507118
trevortimm,224079521
ddonigernrdc,44202038
AlanZibel,37721930
HarrySteinDC,374277869
MEaglen,117775964
djheakin,42442665
astepanovich,15679924
gaylelemmon,162114001
rpbp,13168412
MikeNeedham,7302362
AlyssaEinDC,23724083
marjoriesba,522526229
brianweeden,14075193
jasonfurman,279036722
omriceren,25692368
davejorgenson,190063585
MarcGoldwein,420034061
TheToddSchulte,240524364
willwilkinson,2568461
lyndseyfifield,16347021
jbreisblatt,23465352
mattsgorman,16796658
StephenWhite11,294172524
adamjwhitedc,327125811
JordanUhl,68752979
EricHeggie,15277487
RobertMaguire_,1398759560
MayaMacGuineas,325817678
